#NOTE radius is in KM. Position is in KM (distance from sun, use sin/cos to place them). Orbit speed is in days
Sol
data/Textures/Skyboxes/SolarSystem/Skybox.dds
125
giDiffuse=1.0 giSpecular=1.0 giGlobal=1.0

S name=Sun radius=695800 r=1 g=1 b=0 r1=1.55 g1=1.55 b1=1.3 r2=1 g2=1 b2=0 position=0

P name=Mercury parent=Sun radius=2440 r=1 g=1 b=1 position=57910000 type=Rock atmosphereHeight=0 texture=Mercury.dds eccentricity=0.20563 period=87.969 majorAxis=57909050 tilt=0.03 days=58.646 inclination=3.38

P name=Venus parent=Sun radius=6031 r=1 g=1 b=1 position=108200000 type=Rock atmosphereHeight=0 texture=Venus.dds eccentricity=0.006772 period=224.701 majorAxis=108208000 tilt=2.64 days=243 inclination=3.86

P name=Earth parent=Sun radius=6371 r=1 g=1 b=1 position=149600000 type=Rock atmosphereHeight=0.025 texture=Earth.dds eccentricity=0.017 period=365.335 majorAxis=149598023 tilt=23.44 days=0.9972685 inclination=7.155
M name=Moon parent=Earth radius=1737 r=1 g=1 b=1 position=384400 type=Rock atmosphereHeight=0 texture=Moon.dds eccentricity=0.054 period=27.322 majorAxis=384748 tilt=6.68 days=27.322 inclination=5.15

P name=Mars parent=Sun radius=3390 r=1 g=1 b=1 position=227900000 type=Rock atmosphereHeight=0 texture=Mars.dds eccentricity=0.0934 period=686.971 majorAxis=227939134 tilt=25.19 days=1.0259541666 inclination=5.65
#M name=Phobos radius=11.2667 r=1 g=1 b=1 parent=Mars position=9390 atmosphereHeight=0 type=Asteroid
#M name=Deimos radius=6.2 r=1 g=1 b=1 parent=Mars position=23470 atmosphereHeight=0 type=Asteroid

P name=Jupiter parent=Sun radius=69911 r=1 g=1 b=1 position=778500000 type=GasGiant atmosphereHeight=0 texture=Jupiter.dds eccentricity=0.048498 period=433259 majorAxis=778297882 tilt=3.13 days=0.410069444 inclination=6.09
M name=Callisto parent=Jupiter radius=2410 r=1 g=1 b=1 position=1882700 atmosphereHeight=0 type=Rock texture=Callisto.dds eccentricity=0.0074 period=16.6890184 majorAxis=1882700 tilt=0 days=16.6890184
M name=Io parent=Jupiter radius=1822 r=1 g=1 b=1 position=421700 atmosphereHeight=0 type=Rock texture=Io.dds eccentricity=0.0041 period=1.769137786 majorAxis=421800 tilt=0 days=1.769137786
M name=Europa parent=Jupiter radius=1560 r=1 g=1 b=1 position=670900 atmosphereHeight=0 type=Rock texture=Europa.dds eccentricity=0.009 period=3.551181 majorAxis=671100 tilt=0.1 days=3.551181
M name=Ganymede parent=Jupiter radius=2634 r=1 g=1 b=1 position=1070400 atmosphereHeight=0 type=Rock texture=Ganymede.dds eccentricity=0.0013 period=7.15455296 majorAxis=1070400 tilt=0.33 days=7.15455296
#M name=Metis parent=Jupiter
#M name=Adrastea parent=Jupiter
#M name=Amalthea parent=Jupiter
#M name=Thebe parent=Jupiter
#M name=Themisto parent=Jupiter
#M name=Leda parent=Jupiter
#M name=Himalia parent=Jupiter
#M name=Lysithea parent=Jupiter
#M name=Elara parent=Jupiter
#M name=Dia parent=Jupiter
#M name=Carpo parent=Jupiter
#M name=S/2003-J-12 parent=Jupiter
#M name=Euporie parent=Jupiter
#M name=S/2003-J-3 parent=Jupiter
#M name=S/2003-J-18 parent=Jupiter
#M name=S/2011-J-1 parent=Jupiter
#M name=S/2010-J-2 parent=Jupiter
#M name=Thelxinoe parent=Jupiter
#M name=Euanthe parent=Jupiter
#M name=Helike parent=Jupiter
#M name=Orthosie parent=Jupiter
#M name=Iocaste parent=Jupiter
#M name=S/2003-J-16 parent=Jupiter
#M name=Praxidike parent=Jupiter
#M name=Harpalyke parent=Jupiter
#M name=Mneme parent=Jupiter
#M name=Hermippe parent=Jupiter
#M name=Thyone parent=Jupiter
#M name=Ananke parent=Jupiter
#M name=Herse parent=Jupiter
#M name=Aitne parent=Jupiter
#M name=Kale parent=Jupiter
#M name=Taygete parent=Jupiter
#M name=S/2003-J-19 parent=Jupiter
#M name=Chaldene parent=Jupiter
#M name=S/2003-J-15 parent=Jupiter
#M name=S/2003-J-10 parent=Jupiter
#M name=S/2003-J-23 parent=Jupiter
#M name=Erinome parent=Jupiter
#M name=Aoede parent=Jupiter
#M name=Kallichore parent=Jupiter
#M name=Kalyke parent=Jupiter
#M name=Carme parent=Jupiter
#M name=Callirrhoe parent=Jupiter
#M name=Eurydome parent=Jupiter
#M name=S/2011-J-2 parent=Jupiter
#M name=Pasithee parent=Jupiter
#M name=S/2010-J-1 parent=Jupiter
#M name=Kore parent=Jupiter
#M name=Cyllene parent=Jupiter
#M name=Eukelade parent=Jupiter
#M name=S/2003-J-4 parent=Jupiter
#M name=Pasiphae parent=Jupiter
#M name=Hegemone parent=Jupiter
#M name=Arche parent=Jupiter
#M name=Isonoe parent=Jupiter
#M name=S/2003-J-9 parent=Jupiter
#M name=S/2003-J-5 parent=Jupiter
#M name=Sinope parent=Jupiter
#M name=Sponde parent=Jupiter
#M name=Autonoe parent=Jupiter
#M name=Megaclite parent=Jupiter
#M name=S/2003-J-2 parent=Jupiter

#saturn's rings are 141,000 km in radius from saturn's center. saturn itself is 58,232km in radius
P name=Saturn parent=Sun radius=58232 r=1 g=1 b=1 position=1433000000 type=GasGiant atmosphereHeight=0 texture=Saturn.dds eccentricity=0.05555 tilt=26.73 period=10759.22 majorAxis=1429394041.1 days=0.593055555 inclination=5.51
R parent=Saturn r=220 g=194 b=161 position=512 radius=492 break=482
R parent=Saturn r=163 g=146 b=129 position=251 radius=3 break=1
R parent=Saturn r=97 g=87 b=77 position=254 radius=2 break=1
R parent=Saturn r=156 g=140 b=123 position=263 radius=11 break=1
R parent=Saturn r=211 g=187 b=158 position=273 radius=1 break=1
R parent=Saturn r=157 g=140 b=116 position=274 radius=1 break=1
R parent=Saturn r=96 g=84 b=67 position=279 radius=4 break=2
R parent=Saturn r=102 g=89 b=73 position=280 radius=1 break=1
R parent=Saturn r=123 g=108 b=89 position=286 radius=2 break=1
R parent=Saturn r=108 g=95 b=78 position=288 radius=2 break=1
R parent=Saturn r=133 g=117 b=97 position=290 radius=1 break=1
R parent=Saturn r=116 g=102 b=83 position=291 radius=1 break=1
R parent=Saturn r=133 g=117 b=97 position=292 radius=1 break=1
R parent=Saturn r=172 g=152 b=125 position=293 radius=1 break=1
R parent=Saturn r=158 g=140 b=117 position=294 radius=1 break=1
R parent=Saturn r=134 g=118 b=97 position=295 radius=1 break=1
R parent=Saturn r=213 g=187 b=154 position=296 radius=1 break=1
R parent=Saturn r=155 g=136 b=113 position=298 radius=2 break=1
R parent=Saturn r=115 g=100 b=82 position=301 radius=2 break=1
R parent=Saturn r=153 g=134 b=110 position=304 radius=2 break=1
R parent=Saturn r=168 g=147 b=121 position=303 radius=1 break=1
R parent=Saturn r=193 g=167 b=137 position=306 radius=1 break=1
R parent=Saturn r=134 g=117 b=96 position=307 radius=1 break=1
R parent=Saturn r=111 g=95 b=75 position=308 radius=1 break=1
R parent=Saturn r=150 g=130 b=105 position=309 radius=1 break=1
R parent=Saturn r=123 g=106 b=85 position=310 radius=1 break=1
R parent=Saturn r=185 g=163 b=133 position=311 radius=1 break=1
R parent=Saturn r=207 g=181 b=148 position=318 radius=6 break=5
R parent=Saturn r=191 g=168 b=141 position=323 radius=2 break=1
R parent=Saturn r=221 g=193 b=159 position=324 radius=1 break=1
R parent=Saturn r=110 g=95 b=76 position=327 radius=3 break=1
R parent=Saturn r=221 g=193 b=159 position=330 radius=1 break=1
R parent=Saturn r=134 g=116 b=94 position=332 radius=2 break=1
R parent=Saturn r=153 g=135 b=111 position=334 radius=2 break=1
R parent=Saturn r=134 g=116 b=94 position=336 radius=2 break=1
R parent=Saturn r=182 g=159 b=131 position=339 radius=3 break=1
R parent=Saturn r=96 g=84 b=66 position=344 radius=3 break=1
R parent=Saturn r=197 g=172 b=142 position=347 radius=1 break=1
R parent=Saturn r=217 g=191 b=157 position=350 radius=4 break=1
R parent=Saturn r=173 g=152 b=125 position=348 radius=1 break=1
R parent=Saturn r=180 g=157 b=130 position=353 radius=1 break=1
R parent=Saturn r=159 g=140 b=115 position=354 radius=1 break=1
R parent=Saturn r=201 g=177 b=146 position=355 radius=1 break=1
R parent=Saturn r=168 g=146 b=121 position=356 radius=1 break=1
R parent=Saturn r=194 g=170 b=141 position=357 radius=1 break=1
R parent=Saturn r=129 g=112 b=91 position=358 radius=1 break=1
R parent=Saturn r=206 g=180 b=149 position=359 radius=1 break=1
R parent=Saturn r=146 g=128 b=105 position=363 radius=3 break=1
R parent=Saturn r=125 g=109 b=88 position=360 radius=1 break=1
R parent=Saturn r=164 g=144 b=120 position=366 radius=1 break=1
R parent=Saturn r=129 g=114 b=94 position=368 radius=2 break=1
R parent=Saturn r=185 g=163 b=135 position=371 radius=2 break=1
R parent=Saturn r=138 g=122 b=103 position=373 radius=1 break=1
R parent=Saturn r=162 g=143 b=119 position=375 radius=2 break=1
R parent=Saturn r=121 g=108 b=90 position=376 radius=1 break=1
R parent=Saturn r=120 g=106 b=88 position=378 radius=1 break=1
R parent=Saturn r=89 g=78 b=61 position=382 radius=4 break=1
R parent=Saturn r=105 g=93 b=76 position=384 radius=1 break=1
R parent=Saturn r=100 g=87 b=68 position=385 radius=1 break=1
R parent=Saturn r=136 g=123 b=104 position=388 radius=2 break=1
R parent=Saturn r=101 g=89 b=71 position=392 radius=2 break=1
R parent=Saturn r=120 g=107 b=90 position=395 radius=3 break=1
R parent=Saturn r=85 g=75 b=58 position=403 radius=7 break=5
R parent=Saturn r=93 g=84 b=66 position=410 radius=6 break=1
R parent=Saturn r=95 g=85 b=69 position=402 radius=1 break=1
R parent=Saturn r=117 g=106 b=88 position=411 radius=1 break=1
R parent=Saturn r=104 g=92 b=75 position=412 radius=1 break=1
R parent=Saturn r=87 g=77 b=61 position=413 radius=1 break=1
R parent=Saturn r=104 g=92 b=75 position=414 radius=1 break=1
R parent=Saturn r=95 g=86 b=69 position=415 radius=1 break=1
R parent=Saturn r=107 g=99 b=80 position=416 radius=1 break=1
R parent=Saturn r=134 g=121 b=103 position=420 radius=3 break=1
R parent=Saturn r=105 g=96 b=77 position=419 radius=1 break=1
R parent=Saturn r=82 g=73 b=56 position=423 radius=1 break=1
R parent=Saturn r=93 g=82 b=65 position=425 radius=2 break=1
R parent=Saturn r=112 g=100 b=84 position=425 radius=1 break=1
R parent=Saturn r=115 g=104 b=87 position=430 radius=3 break=1
R parent=Saturn r=146 g=129 b=109 position=434 radius=2 break=1
R parent=Saturn r=116 g=104 b=88 position=435 radius=1 break=1
R parent=Saturn r=133 g=119 b=99 position=438 radius=3 break=1
R parent=Saturn r=133 g=119 b=101 position=437 radius=1 break=1
R parent=Saturn r=117 g=105 b=87 position=439 radius=1 break=1
R parent=Saturn r=129 g=117 b=99 position=446 radius=5 break=1
R parent=Saturn r=85 g=77 b=59 position=441 radius=2 break=1
R parent=Saturn r=101 g=90 b=73 position=447 radius=1 break=1
R parent=Saturn r=130 g=119 b=101 position=448 radius=1 break=1
R parent=Saturn r=120 g=107 b=90 position=449 radius=1 break=1
R parent=Saturn r=82 g=73 b=58 position=451 radius=2 break=1
R parent=Saturn r=126 g=113 b=96 position=452 radius=1 break=1
R parent=Saturn r=83 g=74 b=57 position=455 radius=2 break=1
R parent=Saturn r=96 g=84 b=69 position=458 radius=1 break=1
R parent=Saturn r=77 g=68 b=53 position=462 radius=3 break=1
R parent=Saturn r=85 g=76 b=59 position=466 radius=4 break=1
R parent=Saturn r=79 g=70 b=56 position=468 radius=2 break=1
R parent=Saturn r=85 g=76 b=59 position=472 radius=6 break=1
R parent=Saturn r=82 g=73 b=58 position=472 radius=1 break=1
R parent=Saturn r=93 g=84 b=67 position=478 radius=2 break=1
R parent=Saturn r=86 g=77 b=60 position=485 radius=5 break=1
R parent=Saturn r=83 g=73 b=59 position=494 radius=4 break=1
R parent=Saturn r=85 g=76 b=61 position=504 radius=6 break=1
R parent=Saturn r=92 g=84 b=66 position=500 radius=2 break=1
R parent=Saturn r=87 g=78 b=63 position=515 radius=5 break=1
R parent=Saturn r=101 g=92 b=75 position=509 radius=3 break=1
R parent=Saturn r=87 g=78 b=63 position=533 radius=25 break=22
R parent=Saturn r=80 g=72 b=57 position=520 radius=3 break=1
R parent=Saturn r=80 g=72 b=57 position=525 radius=3 break=1
R parent=Saturn r=86 g=76 b=63 position=528 radius=2 break=1
R parent=Saturn r=102 g=93 b=76 position=536 radius=3 break=1
R parent=Saturn r=92 g=83 b=66 position=558 radius=4 break=1
R parent=Saturn r=79 g=69 b=57 position=568 radius=3 break=1
R parent=Saturn r=107 g=98 b=80 position=575 radius=1 break=1
R parent=Saturn r=85 g=76 b=61 position=581 radius=2 break=1
R parent=Saturn r=90 g=81 b=64 position=589 radius=2 break=1
R parent=Saturn r=95 g=85 b=69 position=593 radius=1 break=1
R parent=Saturn r=88 g=79 b=63 position=601 radius=2 break=1
R parent=Saturn r=96 g=86 b=69 position=604 radius=3 break=1
R parent=Saturn r=88 g=79 b=63 position=607 radius=1 break=1
R parent=Saturn r=89 g=79 b=63 position=609 radius=1 break=1
R parent=Saturn r=89 g=79 b=63 position=611 radius=1 break=1
R parent=Saturn r=107 g=97 b=80 position=618 radius=2 break=1
R parent=Saturn r=76 g=68 b=55 position=626 radius=4 break=1
R parent=Saturn r=113 g=100 b=84 position=630 radius=2 break=1
R parent=Saturn r=73 g=64 b=52 position=632 radius=1 break=1
R parent=Saturn r=85 g=75 b=62 position=638 radius=5 break=1
R parent=Saturn r=82 g=72 b=59 position=641 radius=1 break=1
R parent=Saturn r=95 g=87 b=71 position=643 radius=2 break=1
R parent=Saturn r=65 g=58 b=46 position=646 radius=2 break=1
R parent=Saturn r=118 g=107 b=92 position=651 radius=4 break=1
R parent=Saturn r=89 g=80 b=68 position=655 radius=2 break=1
R parent=Saturn r=120 g=109 b=95 position=656 radius=1 break=1
R parent=Saturn r=153 g=140 b=123 position=656 radius=1 break=1
R parent=Saturn r=120 g=109 b=95 position=657 radius=1 break=1
R parent=Saturn r=153 g=140 b=123 position=658 radius=1 break=1
R parent=Saturn r=120 g=109 b=95 position=659 radius=1 break=1
R parent=Saturn r=153 g=140 b=123 position=660 radius=1 break=1
R parent=Saturn r=120 g=109 b=95 position=661 radius=1 break=1
R parent=Saturn r=153 g=140 b=123 position=662 radius=1 break=1
R parent=Saturn r=163 g=147 b=128 position=663 radius=1 break=1
R parent=Saturn r=151 g=137 b=119 position=664 radius=1 break=1
R parent=Saturn r=124 g=115 b=108 position=672 radius=3 break=1
R parent=Saturn r=-1 g=-1 b=-1 position=666 radius=2 break=2
R parent=Saturn r=60 g=56 b=53 position=680 radius=1 break=1
R parent=Saturn r=60 g=56 b=53 position=685 radius=1 break=1
R parent=Saturn r=93 g=86 b=81 position=691 radius=4 break=1
R parent=Saturn r=42 g=37 b=37 position=697 radius=5 break=3
R parent=Saturn r=114 g=105 b=98 position=703 radius=1 break=1
R parent=Saturn r=54 g=50 b=47 position=705 radius=1 break=1
R parent=Saturn r=54 g=50 b=47 position=708 radius=1 break=1
R parent=Saturn r=160 g=148 b=136 position=712 radius=3 break=1
R parent=Saturn r=-1 g=-1 b=-1 position=701 radius=2 break=1
R parent=Saturn r=109 g=99 b=90 position=719 radius=4 break=1
R parent=Saturn r=92 g=83 b=75 position=716 radius=1 break=1
R parent=Saturn r=165 g=149 b=134 position=734 radius=13 break=1
R parent=Saturn r=192 g=174 b=154 position=734 radius=3 break=1
R parent=Saturn r=106 g=95 b=83 position=744 radius=7 break=5
R parent=Saturn r=118 g=106 b=93 position=747 radius=3 break=2
R parent=Saturn r=134 g=121 b=105 position=751 radius=3 break=2
R parent=Saturn r=104 g=94 b=81 position=756 radius=4 break=2
R parent=Saturn r=132 g=119 b=103 position=764 radius=5 break=3
R parent=Saturn r=90 g=81 b=69 position=758 radius=1 break=1
R parent=Saturn r=105 g=94 b=80 position=767 radius=1 break=1
R parent=Saturn r=126 g=113 b=98 position=770 radius=2 break=1
R parent=Saturn r=134 g=118 b=103 position=773 radius=2 break=1
R parent=Saturn r=126 g=113 b=98 position=775 radius=2 break=1
R parent=Saturn r=147 g=132 b=111 position=781 radius=1 break=1
R parent=Saturn r=152 g=135 b=113 position=784 radius=1 break=1
R parent=Saturn r=133 g=117 b=100 position=785 radius=1 break=1
R parent=Saturn r=136 g=121 b=102 position=790 radius=2 break=1
R parent=Saturn r=123 g=107 b=91 position=793 radius=1 break=1
R parent=Saturn r=144 g=127 b=107 position=819 radius=1 break=1
R parent=Saturn r=144 g=127 b=107 position=825 radius=1 break=1
R parent=Saturn r=155 g=139 b=116 position=848 radius=18 break=1
R parent=Saturn r=194 g=172 b=145 position=867 radius=6 break=2
R parent=Saturn r=194 g=172 b=145 position=892 radius=6 break=1
R parent=Saturn r=215 g=188 b=158 position=932 radius=30 break=25
